"","ID","Nationality","Age","DaysSinceCreation","NameHash","DocIDHash","AverageLeadTime","LodgingRevenue","OtherRevenue","BookingsCanceled","BookingsNoShowed","BookingsCheckedIn","PersonsNights","RoomNights","DaysSinceLastStay","DaysSinceFirstStay","DistributionChannel","MarketSegment","SRHighFloor","SRLowFloor","SRAccessibleRoom","SRMediumFloor","SRBathtub","SRShower","SRCrib","SRKingSizeBed","SRTwinBed","SRNearElevator","SRAwayFromElevator","SRNoAlcoholInMiniBar","SRQuietRoom"
"11250",11250,"PRT","NULL",883,1.05397145194669e+77,4.32557292412142e+76,63,583.75,186,0,0,1,15,5,888,888,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,1,0,0,0,0,0
"11251",11251,"GBR","45",883,7.4047195970713e+76,1.94864292733707e+76,196,986.65,147,0,0,1,28,7,890,890,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"11252",11252,"BEL","8",883,6.51436864765092e+75,1.10636655184127e+77,242,150,29,0,0,1,4,2,885,885,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11253",11253,"FRA","46",883,1.08689250162069e+76,5.0751161171527e+76,188,206.25,58,0,0,1,6,3,886,886,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11254",11254,"FRA","47",883,6.81832195334683e+76,3.17168869237995e+76,188,618.75,114,0,0,1,6,3,886,886,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11255",11255,"FRA","50",883,6.97862384890754e+76,1.46582095324023e+76,188,618.75,114,0,0,1,6,3,886,886,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11256",11256,"GBR","50",883,3.70465707411319e+76,2.91738073985092e+76,120,160.82,50.5,0,0,1,6,2,885,885,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11257",11257,"FRA","52",883,7.43948431318864e+76,8.23134408655299e+76,188,618.75,114,0,0,1,6,3,886,886,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11258",11258,"FRA","48",883,2.82245612932254e+76,7.45798257144753e+76,170,258.72,14,0,0,1,9,3,886,886,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"11259",11259,"FRA","31",883,8.36396212390657e+76,4.88787437582479e+76,78,481.5,34.5,0,0,1,4,4,887,887,"Direct","Direct",0,0,0,0,0,0,0,0,1,0,0,0,0
"11260",11260,"FRA","31",883,5.56935007400409e+76,5.44416515635442e+76,80,324,42,0,0,1,6,3,886,886,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11261",11261,"PRT","20",883,4.40905839433414e+76,6.98659532979988e+76,167,93.3,14,0,0,1,2,1,884,884,"Travel Agent/Operator","Other",0,0,0,0,1,0,0,1,0,0,0,0,0
"11262",11262,"DEU","27",883,8.04772370478132e+76,7.23308611124934e+76,2,144,17,0,0,1,2,1,884,884,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"11263",11263,"DEU","49",883,3.62412306522673e+76,9.97854970557284e+76,16,467,93.3,0,0,1,9,3,886,886,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"11264",11264,"BEL","38",883,7.75943118132913e+76,2.81267741245642e+76,242,138.9,29,0,0,1,4,2,885,885,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11265",11265,"PRT","40",883,6.69524265763217e+76,5.60861855547242e+76,117,564,60,0,0,1,4,2,885,885,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11266",11266,"DEU","15",882,6.64480332165498e+76,7.52131929233911e+76,117,318.75,298,0,0,1,10,5,887,887,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11267",11267,"DEU","68",882,8.07946343471841e+76,7.78945804306173e+76,117,318.75,72.5,0,0,1,10,5,887,887,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11268",11268,"DEU","62",882,1.01818922599706e+77,7.77766858757129e+76,127,191.25,58.5,0,0,1,6,3,885,885,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11269",11269,"DEU","83",882,1.84264532955886e+76,6.90361764929705e+76,301,126,119,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11270",11270,"DEU","67",882,1.06762943272048e+77,5.55738942884857e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11271",11271,"DEU","72",882,5.29654205309869e+76,9.27241967221861e+76,301,126,162.5,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11272",11272,"ITA","60",882,4.85351686979312e+76,7.20035735461606e+76,198,136,122.5,0,0,1,4,2,884,884,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,1,0,0,0,0,0
"11273",11273,"LTU","30",882,5.62742171854059e+76,9.00284016437883e+76,180,340,26.5,0,0,1,8,4,886,886,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11274",11274,"ITA","53",882,3.20280393404171e+76,8.83259400487682e+76,198,136,114,0,0,1,4,2,884,884,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,1,0,0,0,0,0
"11275",11275,"DEU","78",882,3.80787732510542e+76,9.20328317441758e+76,301,128,68.5,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11276",11276,"ITA","63",882,4.77031389419108e+75,1.13323187148556e+77,198,136,126.5,0,0,1,4,2,884,884,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,1,0,0,0,0,0
"11277",11277,"ITA","59",882,5.27109178951147e+76,3.71687124395658e+75,198,136,162,0,0,1,4,2,884,884,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,0,1,0,0,0,0
"11278",11278,"ITA","64",882,7.56922561797529e+76,8.58769433259543e+76,198,136,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,0,1,0,0,0,0
"11279",11279,"DEU","68",882,7.98957952463402e+76,6.21782150797299e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11280",11280,"ITA","67",882,5.2025919670513e+76,2.68341512026084e+76,198,136,114,0,0,1,4,2,884,884,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,1,0,0,0,0,0
"11281",11281,"ITA","18",882,3.06207185584958e+76,9.2295543143813e+76,198,0,0,0,0,1,2,2,884,884,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,1,0,0,0,0,0
"11282",11282,"ITA","47",882,3.29234464671571e+76,1.43184649212544e+76,198,136,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,1,0,0,0,0,0
"11283",11283,"ITA","65",882,1.08285030136416e+77,1.14289236964202e+77,198,136,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,1,0,0,0,0,0
"11284",11284,"ITA","57",882,8.96623015590821e+76,5.84026096668075e+76,198,136,138,0,0,1,4,2,884,884,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,0,1,0,0,0,0
"11285",11285,"DEU","77",882,1.15275447092786e+77,9.20220066746157e+76,301,126,119.5,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11286",11286,"DEU","83",882,8.86972779869967e+76,2.6559301378505e+76,301,126,116,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11287",11287,"DEU","10",882,4.2185232530738e+76,1.10883461697776e+77,301,126,109.5,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11288",11288,"DEU","81",882,2.66301918578694e+76,8.72748070048962e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11289",11289,"DEU","74",882,1.90290527388451e+76,8.38143659667296e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11290",11290,"DEU","77",882,2.3287591423928e+76,4.41184044922935e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11291",11291,"DEU","65",882,8.02219548326956e+76,1.07804613805594e+77,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11292",11292,"DEU","67",882,2.12754489107395e+76,8.03301944743343e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11293",11293,"DEU","84",882,7.78754993317454e+76,4.36562829157388e+76,301,128,54,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11294",11294,"DEU","83",882,9.05798233540665e+75,2.35399911154417e+76,301,126,110.5,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11295",11295,"DEU","66",882,7.64457578451775e+76,9.14451408197763e+76,301,126,114.29,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11296",11296,"DEU","74",882,2.42719643152906e+76,8.91182344682886e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11297",11297,"ITA","58",882,3.95433457521061e+76,4.21906995975013e+76,16,308,28,0,0,1,4,2,884,884,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11298",11298,"DEU","38",882,7.08634068669961e+76,1.11730217489481e+77,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11299",11299,"FRA","45",882,6.41865110873439e+75,3.92969861908899e+76,73,458.1,157,0,0,1,12,3,885,885,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11300",11300,"DEU","77",882,4.3965613124002e+76,5.67007713152395e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11301",11301,"DEU","78",882,5.30319654783579e+76,4.67131770011282e+76,301,128,54,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11302",11302,"DEU","79",882,5.80933422204637e+76,6.39757240542715e+76,301,128,54,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11303",11303,"DEU","83",882,9.06001263072776e+76,2.8494805380992e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11304",11304,"DEU","88",882,8.53376043988278e+76,2.44091889816913e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11305",11305,"DEU","86",882,3.09296489480177e+76,1.05947680271106e+77,301,128,54,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11306",11306,"ROU","63",882,1.06620590678053e+77,3.18064006117372e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11307",11307,"DEU","83",882,7.02723585638213e+75,9.41148922445203e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11308",11308,"DEU","88",882,3.51647932331829e+76,1.01435763597881e+77,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11309",11309,"DEU","81",882,5.73588615040536e+76,1.10653000783797e+77,301,126,153.5,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11310",11310,"DEU","83",882,7.62814643890116e+76,3.99598223681181e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11311",11311,"DEU","79",882,6.17556185304119e+76,7.05731861417037e+76,301,126,115.5,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11312",11312,"DEU","82",882,1.07964312455665e+77,7.84730039076317e+76,301,128,57,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11313",11313,"DEU","64",882,8.35948116312419e+76,7.78144931952506e+76,301,126,113,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11314",11314,"DEU","61",882,8.11633111425327e+76,1.05258585702729e+77,301,126,119,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11315",11315,"DEU","65",882,1.11772079024288e+77,6.3787261218829e+76,301,126,131,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11316",11316,"FRA","23",882,4.44695945371445e+76,7.32105190215402e+76,159,1272.5,381,0,0,1,12,4,886,886,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11317",11317,"FRA","48",882,2.33424778893248e+76,1.67632396455296e+76,159,1272.5,249,0,0,1,12,4,886,886,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11318",11318,"FRA","56",882,4.32871593483488e+76,3.17113050213118e+76,159,366,112,0,0,1,12,4,886,886,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11319",11319,"ROU","79",882,2.78322294353639e+76,2.58805348135861e+76,301,128,56.5,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11320",11320,"DEU","81",882,1.019098997134e+77,3.61391306890711e+76,301,128,56.5,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11321",11321,"BIH","1",882,7.46604705500356e+75,2.07483153728041e+76,301,128,54,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11322",11322,"PRT","30",882,1.09175114437864e+77,2.59637985845634e+76,0,103,14,0,0,1,2,1,883,883,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"11323",11323,"AUS","75",882,1.15411437289699e+77,4.77293397590623e+76,132,338.4,164.5,0,0,1,6,3,885,885,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11324",11324,"DEU","51",882,5.64087879322682e+76,6.91067192402806e+76,301,128,56.5,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11325",11325,"DEU","74",882,3.29173068413666e+76,9.15558085659125e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11326",11326,"DEU","80",882,5.4396623316304e+76,3.86785483255214e+76,301,128,59,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11327",11327,"DEU","69",882,9.99101769281194e+76,8.54595838320184e+74,301,126,114,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11328",11328,"DEU","83",882,1.0532245786892e+77,1.77720613582827e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11329",11329,"DEU","87",882,4.00503379216757e+76,8.75016604752283e+76,301,128,54,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11330",11330,"DEU","76",882,7.87333323423287e+76,2.10391448531509e+75,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11331",11331,"BEL","61",882,6.87020353038499e+76,1.13008819564274e+77,148,581.75,188,0,0,1,14,7,889,889,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"11332",11332,"FRA","34",882,6.46982075647281e+76,1.04032050408835e+77,89,658.8,188.5,0,0,1,12,6,888,888,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11333",11333,"DEU","76",882,7.67147719485473e+76,4.46978532789009e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11334",11334,"DEU","70",882,1.02287093572237e+77,3.37276137090125e+76,409,128,95,0,0,2,4,4,433,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11335",11335,"DEU","62",882,5.74119104729948e+76,3.53331410493685e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11336",11336,"PRT","48",882,3.99342671595334e+76,8.12415898709466e+76,9,186,47,0,0,1,6,2,884,884,"Direct","Direct",0,0,0,0,0,0,1,1,0,0,0,0,0
"11337",11337,"DEU","78",882,8.65203338108924e+76,8.92284809181958e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11338",11338,"DEU","71",882,1.29243841672887e+76,8.46423210932517e+76,301,126,123.5,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11339",11339,"DEU","67",882,2.69355220556048e+76,7.32116726670058e+76,301,128,70,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11340",11340,"DEU","78",882,9.79419746816625e+76,7.21094010232451e+76,301,126,114,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11341",11341,"DEU","79",882,1.031674413183e+77,2.4445151542829e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11342",11342,"PRT","78",882,1.05538752498047e+77,8.36926362217795e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11343",11343,"DEU","77",882,8.6214902129715e+76,3.8641498006258e+75,301,128,56.5,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11344",11344,"DEU","65",882,7.97184881266626e+76,4.72012654670038e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11345",11345,"DEU","50",882,7.53327981267368e+76,1.13289644104777e+77,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11346",11346,"FRA","16",882,8.95831059056397e+76,1.15027443066346e+77,195,612.15,193,0,0,1,14,7,889,889,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11347",11347,"DEU","23",882,2.84235596898721e+76,1.84747124687597e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11348",11348,"PRT","26",882,2.43632688837857e+76,7.69420194424551e+75,0,120,20.5,0,0,1,2,1,883,883,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11349",11349,"NLD","33",882,9.51691371212509e+76,4.29780836129948e+76,179,292,56,0,0,1,8,4,886,886,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11350",11350,"DEU","76",882,1.52160115472897e+75,4.11557670467302e+76,301,126,110.5,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11351",11351,"NLD","57",882,8.52104866052741e+76,3.0235906953928e+74,147,446.25,76,0,0,1,14,7,889,889,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11352",11352,"DEU","51",882,2.94899706823665e+76,7.21414285240279e+76,172,382.5,97,0,0,1,12,6,888,888,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11353",11353,"DEU","61",882,6.5496605277925e+76,9.17107267373941e+76,301,128,54,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11354",11354,"NLD","54",882,1.88152753088317e+76,6.04924825345389e+76,144,204.6,57,0,0,1,4,2,884,884,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"11355",11355,"NLD","23",882,6.99860921910647e+76,7.46837208701013e+76,144,257.4,60,0,0,1,6,2,884,884,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11356",11356,"NLD","34",882,9.64992441259011e+76,1.55478879329527e+76,12,341.9,117,0,0,1,6,2,884,884,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11357",11357,"FRA","48",882,8.75305202256812e+76,1.13650537660481e+77,66,616.5,165,0,0,1,15,5,887,887,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"11358",11358,"DEU","84",882,6.80734634032091e+76,8.89903753856677e+76,301,128,54,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11359",11359,"DEU","79",882,8.87645145696192e+76,2.82210054934847e+76,301,126,108,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11360",11360,"DEU","68",882,4.11965666876007e+76,3.06266722720588e+76,301,126,110.5,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11361",11361,"DEU","62",882,1.14723993162876e+77,8.94567660071614e+76,301,128,54,0,0,1,2,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11362",11362,"DEU","61",882,1.05320794186069e+77,1.92909551787651e+76,301,126,123,0,0,1,4,2,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"11363",11363,"PRT","42",882,4.02235514632361e+76,7.98990967389142e+76,3,0,66,0,0,1,6,2,884,884,"Direct","Complementary",0,0,0,0,0,0,0,0,0,0,0,0,0
"11364",11364,"PRT","40",881,5.21234323790417e+76,9.09389270321514e+75,1,482.85,84,0,0,1,9,3,884,884,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"11365",11365,"GBR","51",881,4.03508034438339e+76,1.28800126124902e+76,127,616.5,272.5,0,0,1,15,5,886,886,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"11366",11366,"DEU","52",881,2.63717635172451e+76,3.44320081457296e+76,166,191.25,31.5,0,0,1,6,3,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11367",11367,"DEU","19",881,5.76814044685574e+76,4.50342649834228e+76,166,191.25,124.5,0,0,1,6,3,884,884,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"11368",11368,"AUT","34",881,1.05602276632956e+77,3.49271724417328e+76,196,381.71,98,0,0,1,14,7,888,888,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11369",11369,"JPN","46",881,9.91596543748611e+76,1.23481669956402e+76,4,87.2,5.5,0,0,1,2,1,882,882,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"11370",11370,"DEU","45",881,4.18109006874474e+76,5.61759396008528e+76,13,109,7,0,0,1,1,1,882,882,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,1,0,0
"11371",11371,"PRT","67",881,2.93535219976731e+76,3.01083793087392e+76,5,2083,231,1,0,26,35,35,385,882,"Corporate","Corporate",0,0,0,0,0,0,0,1,0,0,0,0,0
"11372",11372,"PRT","39",881,1.13861932565236e+77,4.8530678879293e+76,163,93.3,23,0,0,1,2,1,882,882,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11373",11373,"PRT","38",881,1.13861932565236e+77,5.95626723788842e+75,163,106.5,24,0,0,1,3,1,882,882,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"11374",11374,"ESP","46",881,2.18941543059043e+76,9.84000785767584e+75,35,123.9,56.5,0,0,1,2,1,882,882,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11375",11375,"PRT","25",881,9.40171177540117e+76,3.44036834044046e+75,1,90,60,0,0,1,2,1,882,882,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11376",11376,"DEU","64",881,6.97147244508435e+76,8.22985626375542e+75,196,84.3,23,0,0,1,2,1,882,882,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"11377",11377,"PRT","51",881,5.62721592549444e+76,1.9480699021575e+76,52,901.8,234,0,0,1,6,2,883,883,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11378",11378,"PRT","36",881,1.05757076940194e+77,3.6809337614881e+76,0,109,14,0,0,1,2,1,882,882,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11379",11379,"GBR","45",881,9.2632001883376e+76,9.74176968446176e+76,186,438.78,135,0,0,1,15,5,886,886,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11380",11380,"FRA","44",881,3.7411212200125e+76,7.02733804299345e+76,3,183,137,0,0,1,4,1,882,882,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"11381",11381,"CHE","66",881,1.12611923988164e+77,6.6889026518491e+76,20,316.66,65.5,0,0,1,6,3,884,884,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
